pctyes,year,leaid,stabbr,votesharereqd,margin,passbond,holdbond,cap_exp,l1cap_exp,l2cap_exp,f1cap_exp,f2cap_exp,f3cap_exp,f4cap_exp,f5cap_exp,f6cap_exp,noncap_exp,l1noncap_exp,l2noncap_exp,f1noncap_exp,f2noncap_exp,f3noncap_exp,f4noncap_exp,f5noncap_exp,f6noncap_exp,l1passbond,l2passbond,f1passbond,f2passbond,f3passbond,f4passbond,f5passbond,f6passbond,l1holdbond,l2holdbond,f1holdbond,f2holdbond,f3holdbond,f4holdbond,f5holdbond,f6holdbond
.6908426154238585,2006,607500,CA,.550000011920929,.1408426,1,1,2664.8608,732.54547,1311.6005,1833.3934,1411.1261,2869.3821,4051.2214,4453.9399,5918.4204,9823.9121,9690.627,9087.8057,11222.628,10031.665,10495.215,10525.301,10022.787,9468.7813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.8216844451520459,2000,607530,CA,.6666669845581055,.15501747,1,1,1162.7048,1049.7194,1175.2173,2366.1035,7213.2134,5571.3149,4956.1045,2575.3733,2219.9077,13657.662,13023.239,12638.424,14537.434,17505.908,17926.488,18755.184,19438.895,20736.023,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
.7366818873668188,2005,607530,CA,.5,.23668189,1,1,2575.3733,4956.1045,5571.3149,2219.9077,4543.5918,2935.2292,2887.6201,3990.7959,4344.4673,19438.895,18755.184,17926.488,20736.023,21586.848,22369.641,23238.891,23238.336,21597.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.6633225641897637,2014,607560,CA,.550000011920929,.11332255,1,1,61.509556,96.627136,834.98358,151.50041,966.83405,2093.2561,,,,12150.503,12340.051,12128.172,13356.644,14372.351,14081.357,,,,0,0,0,0,0,,,,0,0,0,0,0,,,
.6689583333333333,2008,607680,CA,.550000011920929,.11895832,1,1,162.13081,397.67957,750.26764,240.92412,427.97781,2007.4753,699.0083,312.75345,3234.2959,11705.844,12104.271,11998.572,11783.309,10881.088,10765.21,10146.895,10519.111,11303.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.646948708348933,2016,607680,CA,.550000011920929,.096948698,1,1,1069.6172,1221.3868,3234.2959,884.81738,,,,,,14482.016,12500.566,11303.301,14516.656,,,,,,0,0,0,,,,,,0,0,0,,,,,
.6461958375980894,2012,607740,CA,.550000011920929,.096195824,1,1,174.68413,68.939613,53.777874,747.84613,1972.7053,810.63428,153.12703,499.83167,,10807.098,10788.283,9908.7568,9470.2764,10256.436,11646.715,11750.34,10599.635,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
.6838684518393344,1998,607800,CA,.6666669845581055,.017201466,1,1,804.82111,780.96893,568.24756,872.28491,1330.5479,2025.1882,1056.8431,1587.26,1346.3395,8911.8457,8505.4092,8040.7153,12062.545,12333.858,13570.79,14655.57,14473.857,13986.836,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
.6975396502643351,2002,607800,CA,.550000011920929,.14753965,1,1,1056.8431,2025.1882,1330.5479,1587.26,1346.3395,2501.616,3152.6248,3711.8022,3119.6228,14655.57,13570.79,12333.858,14473.857,13986.836,14107.972,14101.779,15008.016,15057.289,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
.6358402302986685,2005,607800,CA,.550000011920929,.085840218,1,1,2501.616,1346.3395,1587.26,3152.6248,3711.8022,3119.6228,1087.0729,108.17304,194.67464,14107.972,13986.836,14473.857,14101.779,15008.016,15057.289,15289.319,15141.31,13462.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.691502184722013,2016,607800,CA,.550000011920929,.14150217,1,1,201.33836,143.44557,227.19052,883.16962,,,,,,14550.951,13597.094,12345.024,15389.621,,,,,,0,0,0,,,,,,0,0,0,,,,,
.6951928156365558,2004,607840,CA,.550000011920929,.1451928,1,1,49.193562,629.71228,497.05591,1642.524,2047.0162,3291.7241,42009.48,33893.922,10445.685,10908.672,10974.985,9756.0449,11998.67,12397.603,12845.895,15194.773,15352.289,14386.272,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
.6466795615731786,2006,607840,CA,.550000011920929,.096679546,1,1,2047.0162,1642.524,49.193562,3291.7241,42009.48,33893.922,10445.685,351.41528,957.16223,12397.603,11998.67,10908.672,12845.895,15194.773,15352.289,14386.272,14572.751,14543.828,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
.6139164049287268,2008,607900,CA,.550000011920929,.063916393,1,1,847.76965,874.08386,2371.7017,2093.0625,2036.2815,62.263645,61.62632,75.584236,161.88171,9646.29,9809.7744,8961.2852,10213.678,10026.446,9514.874,9052.1191,9114.8135,9928.9014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.7283210332103321,2000,607920,CA,.6666669845581055,.06165405,1,1,1337.1002,1045.6865,937.41345,2489.7656,3267.073,3927.7527,3305.365,2989.1841,2639.1157,9853.6553,8933.9629,9430.499,10343.278,11129.585,11646.037,12253.203,11238.123,11582.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.707775007790589,2008,607920,CA,.6666669845581055,.041108023,1,1,258.33661,468.60074,2639.1157,1098.7135,1383.4996,8253.041,3485.3562,8099.0425,13310.232,11984.384,12525.161,11582.602,13111.379,13018.733,13082.891,12836.893,12197.799,14044.684,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
.64866284236891,2010,607920,CA,.550000011920929,.098662831,1,1,1383.4996,1098.7135,258.33661,8253.041,3485.3562,8099.0425,13310.232,1789.6417,2180.1699,13018.733,13111.379,11984.384,13082.891,12836.893,12197.799,14044.684,13586.384,14310.063,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
.5314285714285715,2003,607950,CA,.6666669845581055,-.13523841,0,1,497.38617,448.22324,987.32141,1211.0688,181.63745,130.92616,304.04318,96.780991,36.015064,9091.6504,8772.4854,9020.5918,8135.9507,8493.3672,8527.541,9049.0596,8921.3594,9228.3018,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
.6470429745385963,2006,607950,CA,.6666669845581055,-.01962401,0,1,130.92616,181.63745,1211.0688,304.04318,96.780991,36.015064,374.17572,1403.1306,1387.5159,8527.541,8493.3672,8135.9507,9049.0596,8921.3594,9228.3018,8618.668,8440.793,8691.4189,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
.7113620324629499,2008,607950,CA,.550000011920929,.16136202,1,1,96.780991,304.04318,130.92616,36.015064,374.17572,1403.1306,1387.5159,530.13531,85.234009,8921.3594,9049.0596,8527.541,9228.3018,8618.668,8440.793,8691.4189,8500.2832,8803.4551,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
.6709886547811994,2014,607950,CA,.550000011920929,.12098864,1,1,85.234009,530.13531,1387.5159,1133.1385,954.93378,1790.214,,,,8803.4551,8500.2832,8691.4189,9995.7939,11035.654,11965.752,,,,0,0,0,0,0,,,,0,0,0,0,0,,,
.6091358606074876,2004,607970,CA,.550000011920929,.059135851,1,1,1744.3829,1699.9673,2818.9976,855.34698,1660.6353,2536.3352,1447.6794,591.23438,1337.4685,9244.4727,10072.012,10145.945,9411.9238,9258.2207,9754.5996,9712.0967,9650.0977,9657.499,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
.5478645066273933,2008,607970,CA,.550000011920929,-.0021355052,0,1,1447.6794,2536.3352,1660.6353,591.23438,1337.4685,1851.9326,906.20624,618.78717,1067.7263,9712.0967,9754.5996,9258.2207,9650.0977,9657.499,8928.4492,9243.7412,9117.4541,9277.6475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.7132370352829742,2016,607970,CA,.550000011920929,.16323702,1,1,351.91135,794.20068,1067.7263,1712.561,,,,,,11264.158,10245.861,9277.6475,11467.986,,,,,,0,0,0,,,,,,0,0,0,,,,,
.7017478616586091,2016,608010,CA,.550000011920929,.15174785,1,1,704.33771,162.85832,201.32474,1522.5555,,,,,,12610.319,11287.739,10849.728,12883.339,,,,,,0,0,0,,,,,,0,0,0,,,,,
.6706252183024799,2002,608070,CA,.550000011920929,.12062521,1,1,471.11667,856.69037,812.6676,180.9263,2499.1638,5070.2588,1716.3685,306.96448,353.34714,9911.5303,9320.2979,8567.9756,10448.887,10235.606,10853.305,10321.928,10829.124,11264.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.7173192517274311,2016,608070,CA,.550000011920929,.16731924,1,1,404.27045,495.04034,76.775833,529.90613,,,,,,12178.497,10778.554,10014.901,12996.995,,,,,,0,0,0,,,,,,0,0,0,,,,,
.745707656612529,2001,608130,CA,.5,.24570766,1,1,1002.5178,509.3367,553.20416,846.7475,1298.8206,4407.2432,5207.7593,5937.4512,2504.3,9095.3818,8243.4648,8004.4121,10166.446,10187.926,9904.8848,10059.465,10237.725,10398.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.7259767687434002,2008,608130,CA,.550000011920929,.17597675,1,1,419.09521,2504.3,5937.4512,984.02008,2123.2031,1970.4899,3111.7778,2086.9983,2415.5676,10000.303,10398.128,10237.725,10317.88,10170.425,9665.9238,9581.1348,9513.1699,9554.9268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.7118242923411909,1998,608160,CA,.6666669845581055,.04515731,1,1,415.75943,402.05396,587.95074,1479.7975,2820.188,3100.9521,4682.7188,2621.5693,1085.3844,8113.0776,7928.5713,7971.1294,8375.5762,8905.4004,9747.9023,10681.937,10725.245,9925.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.6360449062636244,2012,608160,CA,.550000011920929,.086044893,1,1,705.10376,252.70193,724.75354,396.03238,1216.4586,3899.7937,4085.2341,2183.3411,,9400.084,9256.5449,9688.0469,9522.1191,10398.728,11256.209,12545.357,14268.183,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
.6127110228401191,2006,608250,CA,.550000011920929,.062711008,1,1,199.0909,179.65779,1134.4462,315.21634,511.65393,3864.0181,4941.2075,655.89148,179.95465,10982.577,9879.3438,9745.208,11550.686,12326.819,12329.746,10984.83,10758.578,11447.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.6316963447514476,1995,608370,CA,.6666669845581055,-.034970641,0,1,659.5816,,,504.85474,658.9505,612.37158,1526.1545,1071.0664,957.96851,7184.1348,,,7279.5078,7523.2666,8087.3657,7653.2354,8535.1543,8930.0068,,,0,0,0,0,0,0,,,0,0,0,0,0,0
.6496381846935353,2012,608370,CA,.550000011920929,.099638171,1,1,308.22458,627.80499,1459.0071,1192.4392,1309.9703,758.53467,1745.0308,822.58667,,9355.7354,9440.1611,9721.6455,9085.8838,9287.4512,9764.8652,10393.568,10962.174,,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,
.7100514624454433,2016,608370,CA,.550000011920929,.16005145,1,1,1745.0308,758.53467,1309.9703,822.58667,,,,,,10393.568,9764.8652,9287.4512,10962.174,,,,,,0,0,0,,,,,,0,0,0,,,,,
.536313518696069,1996,608460,CA,.6666669845581055,-.13035347,0,1,534.04034,1353.1782,,269.27832,631.36963,681.29944,811.83173,1446.8843,1288.8235,8435.8877,7477.0601,,7183.4233,7675.7437,7640.4536,8236.6357,8582.2227,9180.6787,0,,0,0,0,0,0,1,0,,0,0,1,0,0,1
.5769706974824598,1999,608460,CA,.6666669845581055,-.089696288,0,1,681.29944,631.36963,269.27832,811.83173,1446.8843,1288.8235,1922.9033,1651.5139,1644.4777,7640.4536,7675.7437,7183.4233,8236.6357,8582.2227,9180.6787,9232.3828,9024.0801,8833.5078,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
.6184609782740624,2002,608460,CA,.550000011920929,.068460964,1,1,1288.8235,1446.8843,811.83173,1922.9033,1651.5139,1644.4777,1399.379,1600.3373,1023.6401,9180.6787,8582.2227,8236.6357,9232.3828,9024.0801,8833.5078,8741.3584,9328.0918,9628.8047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.5598649822215668,2016,608460,CA,.550000011920929,.0098649701,1,1,582.60822,410.03696,174.2784,375.37717,,,,,,10143.374,9878.0898,8555.8281,10808.917,,,,,,0,0,0,,,,,,0,0,0,,,,,
.7157028792644569,2016,608520,CA,.550000011920929,.16570286,1,1,270.85785,237.26804,165.94473,375.01334,,,,,,10496.853,9239.6416,8390.1465,11036.857,,,,,,0,0,0,,,,,,0,0,0,,,,,
.6704275534441805,2004,608550,CA,.550000011920929,.12042754,1,1,1530.761,989.25287,330.15234,900.32373,7595.4316,11615.093,1974.23,16743.67,7184.5332,9865.5859,10901.502,11430.646,10416.73,10594.225,11762.456,11384.057,11205.332,11275.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.6652542372881356,2001,608580,CA,.5,.16525424,1,1,135.77791,719.27856,1361.5985,1684.6299,2870.8955,6794.8604,7513.457,233.3685,187.59288,11853.411,12118.897,12957.632,11775.351,13627.126,11336.901,12847.131,11909.203,12488.896,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
.6086956521739131,2004,608580,CA,.550000011920929,.05869564,1,1,6794.8604,2870.8955,1684.6299,7513.457,233.3685,187.59288,619.88843,485.96182,716.21777,11336.901,13627.126,11775.351,12847.131,11909.203,12488.896,12927.03,11390.551,11111.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.7557816364517198,1998,608610,CA,.6666669845581055,.089114651,1,1,1769.5691,1498.6254,637.58875,1901.5059,3846.8716,4063.8992,2381.4309,2367.6221,2838.3025,8212.8652,7707.1353,7515.6055,8320.0146,9105.4961,10191.302,10020.804,10339.774,10254.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.6881534753980152,2012,608610,CA,.550000011920929,.13815346,1,1,266.12985,200.54614,393.57382,1106.8623,613.88062,1184.8121,1404.9386,1486.4514,,9592.1084,9596.4717,10420.924,9613.876,9423.6748,10898.713,11173.342,12310.613,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
.5889070146818923,2014,608700,CA,.550000011920929,.038907003,1,1,7308.9795,2624.4531,,1984.025,3133.5823,2685.635,,,,12652.833,14813.02,,12437.986,13536.602,13677.641,,,,0,,0,0,0,,,,0,,0,0,0,,,
.6885342789598109,2000,608760,CA,.6666669845581055,.021867294,1,1,980.44086,700.88049,1580.6205,704.53046,3424.5955,3498.1772,2842.606,4475.8257,2913.7085,10077.031,9228.0635,9286.7432,10449.379,10753.477,11280.012,10804.484,10506.781,10965.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.4036733098866745,2010,608760,CA,.550000011920929,-.14632671,0,1,135.1851,342.76236,270.69733,62.296341,133.62314,668.74615,481.75284,366.73874,185.60689,11030.306,11963.711,11738.39,10316.434,10508.934,10646.451,11083.722,11421.949,13196.65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
.6736401673640168,2016,608760,CA,.550000011920929,.12364016,1,1,185.60689,366.73874,481.75284,275.84103,,,,,,13196.65,11421.949,11083.722,12725.031,,,,,,0,0,0,,,,,,0,0,0,,,,,
.7384155455904334,1999,608970,CA,.6666669845581055,.071748562,1,1,530.6731,501.6412,424.36148,952.44128,2152.9485,3657.4153,2214.4419,245.52496,620.85706,8167.4209,7956.3979,7977.7881,9096.9014,9541.3535,10691.109,10233.887,10004.713,9656.8545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.5561156805518706,2010,608970,CA,.550000011920929,.0061156685,1,1,1016.7728,102.2634,117.03995,329.3028,780.81824,3862.9827,4218.4751,1876.9366,1855.7399,10625.315,11415.15,11054.463,8852.4336,8982.5459,8967.5293,10151.643,11716.518,12767.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.6686901504787962,1996,609030,CA,.6666669845581055,.0020231658,1,1,1795.959,1644.7294,,1543.4188,2947.5256,3448.2202,3686.4004,1938.2498,1485.5739,7740.0439,8339.6582,,7960.7393,8702.5039,8584.1211,9255.1729,10157.34,10575.859,0,,0,0,0,0,0,0,0,,0,0,0,0,1,0
.6441400762592816,2001,609030,CA,.6666669845581055,-.022526909,0,1,1938.2498,3686.4004,3448.2202,1485.5739,1519.9789,1354.385,1486.6886,3716.0562,3879.5276,10157.34,9255.1729,8584.1211,10575.859,10548.305,9852.7139,10236.19,10524.064,11290.109,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
.6243652270099049,2004,609030,CA,.550000011920929,.074365214,1,1,1354.385,1519.9789,1485.5739,1486.6886,3716.0562,3879.5276,2495.5603,1494.3472,897.29773,9852.7139,10548.305,10575.859,10236.19,10524.064,11290.109,11222.835,11066.215,10315.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.6520080155919734,2012,609030,CA,.550000011920929,.102008,1,1,854.32391,1292.7872,897.29773,1366.1396,2202.2302,2578.6553,2566.4888,1330.2678,,9355.4346,9648.0195,10315.128,9550.9395,9609.6543,10540.97,11110.811,11809.497,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
.3909774436090225,1997,609070,CA,.6666669845581055,-.27568954,0,1,665.77289,1101.8685,2056.752,968.82489,1239.5942,2352.2942,1453.6848,3188.4368,5877.5708,8092.3149,8110.2085,7756.6563,8692.8008,8492.6133,8967.918,9538.6387,10249.014,11222.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.7523686477174849,2005,609070,CA,.6666669845581055,.085701667,1,1,3235.4429,4336.981,5877.5708,4293.8149,5414.5864,4203.3623,2042.3732,687.3656,444.92645,11423.938,11127.287,11222.52,11740.197,11681.838,12246.022,12345.045,11831.091,11198.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.6518310369833212,2012,609070,CA,.550000011920929,.10183103,1,1,410.27579,444.92645,687.3656,679.1123,1856.2583,1874.6758,1716.2874,1405.7833,,11118.34,11198.687,11831.091,11696.125,11361.219,12454.691,13734.947,16328.486,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
.7289281997918835,1997,609120,CA,.6666669845581055,.062261216,1,1,831.63092,509.81512,224.16557,530.6062,695.20123,2779.0725,5834.0225,748.14661,433.51215,8052.5635,7597.8105,7512.6235,8586.9961,8465.2314,8972.7744,9731.1641,10272.482,9885.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.6374824191279888,2010,609120,CA,.550000011920929,.087482408,1,1,282.48294,1166.2805,659.50812,436.22412,1644.3298,114.95061,686.97266,4150.9453,460.1254,9855.4854,10243.656,10551.598,9930.3418,10103.025,9897.5029,9947.1953,11500.691,12559.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
.5273996922712747,2016,609120,CA,.550000011920929,-.022600319,0,1,460.1254,4150.9453,686.97266,311.94376,,,,,,12559.043,11500.691,9947.1953,13551.462,,,,,,0,0,0,,,,,,0,0,0,,,,,
.7893013100436681,1996,609270,CA,.6666669845581055,.12263433,1,1,401.05957,334.57263,,1312.9878,2785.1179,4385.4536,20069.771,1351.3406,369.59772,8790.5703,10662.302,,9377.375,10014.081,10914.281,11593.934,12604.433,13979.871,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
.5088529638183218,2006,609270,CA,.550000011920929,-.04114705,0,1,523.94299,763.33923,20.907263,111.91792,112.80164,1490.986,1476.7975,9233.7021,2098.9956,18861.949,17209.828,14635.084,18273.709,19846.824,19690.674,21407.031,22350.543,23569.355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
.5014970059880239,2008,609270,CA,.550000011920929,-.048503008,0,1,112.80164,111.91792,523.94299,1490.986,1476.7975,9233.7021,2098.9956,378.52689,202.36797,19846.824,18273.709,18861.949,19690.674,21407.031,22350.543,23569.355,21329.99,23321.164,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
.535931790499391,2008,609300,CA,.550000011920929,-.014068222,0,1,255.16093,295.51935,254.64288,110.89516,391.00613,0,23.163013,23.37537,24.824108,12351.68,10169.18,9572.9805,10941.655,10010.536,9218.6465,9045.1572,8850.2754,9809.0693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.5692464358452138,1996,609330,CA,.6666669845581055,-.097420551,0,1,487.97198,344.63495,,295.52682,772.23615,696.84875,503.62418,695.58038,904.37177,6250.689,6452.4717,,6414.5361,7005.7817,7753.3105,7383.5293,8982.9238,9974.0029,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
.4583066067992303,2012,609330,CA,.550000011920929,-.091693409,0,1,1573.8284,344.03986,521.11041,1181.7858,1319.6821,947.89697,1869.2086,13.389644,,16074.775,15752.514,16760.432,15798.61,15253.975,16831.791,18385.357,19286.443,,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,
.4995983935742972,2014,609330,CA,.550000011920929,-.050401617,0,1,1319.6821,1181.7858,1573.8284,947.89697,1869.2086,13.389644,,,,15253.975,15798.61,16074.775,16831.791,18385.357,19286.443,,,,0,0,0,0,0,,,,0,1,0,0,0,,,
.7496622273692337,2001,609390,CA,.6666669845581055,.082995243,1,1,1399.3838,707.78705,690.42212,1673.6593,829.52301,802.37994,1047.7163,2310.2993,1103.0813,8810.8604,8093.0879,7866.2461,9543.2295,9256.1016,8843.0186,9237.6387,9299.6484,10313.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.7346549466990836,2008,609390,CA,.550000011920929,.18465494,1,1,710.02203,1103.0813,2310.2993,772.60712,1843.7554,2943.9031,4360.0288,1467.1892,836.61102,10538.798,10313.509,9299.6484,10519.331,10120.766,10220.867,9762.4238,9661.7031,9704.9199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.5409237379162192,2008,609450,CA,.550000011920929,-.009076274,0,1,434.28986,298.57742,554.64911,1167.1908,73.183815,1696.5526,1399.5962,311.13763,408.1835,9806.042,9974.6982,9479.124,9981.8164,9615.4092,10055.147,9599.0625,9642.7578,10238.066,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
.566533409480297,2014,609450,CA,.550000011920929,.016533397,1,1,408.1835,311.13763,1399.5962,210.78728,698.43878,3425.9824,,,,10238.066,9642.7578,9599.0625,10772.548,12288.556,11700.228,,,,0,0,0,0,0,,,,0,0,0,0,0,,,
.6612561750176429,2003,609480,CA,.6666669845581055,-.0054108095,0,1,424.87006,1318.5795,1295.27,5076.084,5564.3237,23369.512,21167.156,2969.6682,2078.5303,9617.5137,9442.5557,9392.0742,9660.3506,9923.252,9720.8438,10170.773,10273.392,9672.043,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
.5619800332778702,2004,609480,CA,.550000011920929,.011980021,1,1,5076.084,424.87006,1318.5795,5564.3237,23369.512,21167.156,2969.6682,2078.5303,1420.5028,9660.3506,9617.5137,9442.5557,9923.252,9720.8438,10170.773,10273.392,9672.043,9663.4492,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
.6307877330126278,2014,609570,CA,.550000011920929,.080787718,1,1,100.70272,96.446396,122.3193,225.55397,2018.5183,3238.3979,,,,9498.8779,9082.4277,9745.3076,10321.32,11416.078,11467.104,,,,0,0,0,0,0,,,,0,0,0,0,0,,,
.6614866129938214,1998,609620,CA,.6666669845581055,-.0051803715,0,1,859.2818,976.45068,742.0863,908.97656,973.58807,799.48724,739.10822,1387.6222,3253.7354,8231.6162,7278.3218,7753.0776,8855.9541,9232.2998,9599.2129,9948.5527,10420.812,9985.0518,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
.2915094339622641,1999,609620,CA,.6666669845581055,-.37515756,0,1,908.97656,859.2818,976.45068,973.58807,799.48724,739.10822,1387.6222,3253.7354,4170.3833,8855.9541,8231.6162,7278.3218,9232.2998,9599.2129,9948.5527,10420.812,9985.0518,10291.305,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
.8305940361587227,2002,609620,CA,.550000011920929,.28059402,1,1,739.10822,799.48724,973.58807,1387.6222,3253.7354,4170.3833,1148.7295,403.17438,980.28864,9948.5527,9599.2129,9232.2998,10420.812,9985.0518,10291.305,10642.368,10858.479,11755.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.5594490581324691,2015,609620,CA,.550000011920929,.0094490461,1,1,211.40469,161.24124,127.24795,917.56354,1742.8392,,,,,13406.459,12374.916,11175.165,14097.296,13292.42,,,,,0,0,0,0,,,,,0,0,0,0,,,,
.6425164819750315,1997,609640,CA,.6666669845581055,-.024150502,0,1,476.1456,420.95978,748.45331,1307.3953,1131.8557,2172.9546,2714.1013,1604.514,757.89722,8168.0684,7862.9141,7582.4541,8378.7383,8188.4121,8595.9746,9037.1182,10336.267,10120.879,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
.7226632793479412,1998,609640,CA,.6666669845581055,.055996295,1,1,1307.3953,476.1456,420.95978,1131.8557,2172.9546,2714.1013,1604.514,757.89722,1145.9281,8378.7383,8168.0684,7862.9141,8188.4121,8595.9746,9037.1182,10336.267,10120.879,9648.4395,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
.6594641313742438,2014,609640,CA,.550000011920929,.10946412,1,1,208.83861,149.02754,190.451,207.93031,1240.6787,593.35956,,,,9918.1963,9653.9824,9763.4746,10518.36,11424.33,11728.614,,,,0,0,0,0,0,,,,0,0,0,0,0,,,
.5808823529411765,2008,609665,CA,.6666669845581055,-.085784629,0,1,592.82733,365.7471,1402.759,1355.6333,99.390335,1800.6074,114.99433,9.5175581,438.24335,21416.824,22824.176,20461.186,23085.875,26875.145,23644.549,20424.764,21500.164,20401.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.5124378109452736,2010,609690,CA,.550000011920929,-.037562203,0,1,1640.2777,2436.2773,380.85339,509.4014,292.78671,316.57443,671.58472,1226.9253,1877.0161,10214.742,11114.987,11591.078,9727.6074,9343.4678,9315.4346,9646.3408,11048.889,11798.201,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
.4260016353229763,2012,609690,CA,.550000011920929,-.12399837,0,1,292.78671,509.4014,1640.2777,316.57443,671.58472,1226.9253,1877.0161,1707.1144,,9343.4678,9727.6074,10214.742,9315.4346,9646.3408,11048.889,11798.201,12506.949,,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,
.5437652811735941,1998,609780,CA,.6666669845581055,-.1229017,0,1,462.58264,1047.4938,828.40936,426.91519,640.63361,1185.8699,963.62207,1177.5637,7731.5874,8099.269,7411.2827,7244.2114,8345.4014,8993.54,9891.6299,10761.827,9857.0947,9380.2559,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
.5761561306745864,2002,609780,CA,.550000011920929,.026156118,1,1,963.62207,1185.8699,640.63361,1177.5637,7731.5874,1240.3693,45.009785,232.54945,704.56824,10761.827,9891.6299,8993.54,9857.0947,9380.2559,9397.3965,9732.4014,10488.105,10736.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.5432788193059434,1998,609810,CA,.6666669845581055,-.12338816,0,1,342.00943,692.07489,277.31674,901.4812,1713.7629,8945.6279,2082.6484,556.62396,316.25543,8461.6953,7901.9419,7759.2466,8419.7061,11877.203,9905.7686,10587.645,10349.597,10142.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.6400862068965517,2016,609810,CA,.550000011920929,.090086192,1,1,313.70807,3275.7751,108.16219,471.46893,,,,,,14598.423,13637.047,13098.892,14552.974,,,,,,0,0,0,,,,,,0,0,0,,,,,
.7136368328687932,1998,609850,CA,.6666669845581055,.04696985,1,1,3014.417,1588.3364,633.95203,3014.3308,1685.7273,1775.688,1855.8771,2164.0615,2864.7815,8024.5742,7538.103,7545.6445,7806.7402,8251.4824,8851.3574,9514.5176,9802.1143,10619.522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
